Imobilizado;Subnº;Incorporação em;Denominação do imobilizado;Nº inventário;Nº de série;Centro custo;Link;QRCODE
30002244;0;23/09/2019;CADEIRA GIRATORIA SECRETARIA CAVALETTI 4004 SL;;;100005058;https://videplast.com.br/consulta-imobilizado?id=30002244&nome=CADEIRA%20GIRATORIA%20SECRETARIA%20CAVALETTI%204004%20SL;#BLOQUEADO!
30002312;0;29/10/2019;"RACK DESMON 19""X40U 600X800MM PT";;;100005058;"https://videplast.com.br/consulta-imobilizado?id=30002312&nome=RACK%20DESMON%2019""X40U%20600X800MM%20PT";#BLOQUEADO!
30003783;0;03/03/2023;ARMARIO DE ACO 1,66X0,75X0,35 CINZA;10342;;100005058;https://videplast.com.br/consulta-imobilizado?id=30003783&nome=ARMARIO%20DE%20ACO%201,66X0,75X0,35%20CINZA;#BLOQUEADO!
30004030;0;16/01/2024;AR CONDICIONADO FRIO FUJITSU 24.000 BTU;10001446;B000780;100005058;https://videplast.com.br/consulta-imobilizado?id=30004030&nome=AR%20CONDICIONADO%20FRIO%20FUJITSU%2024.000%20BTU;#BLOQUEADO!
30004224;0;14/08/2024;"RACK DESMONTAVEL 19""X40 U 600X800MM PT A2.6840.700";9895;;100005058;"https://videplast.com.br/consulta-imobilizado?id=30004224&nome=RACK%20DESMONTAVEL%2019""X40%20U%20600X800MM%20PT%20A2.6840.700";#BLOQUEADO!
32000076;0;31/03/2012;NOTEBOOK MN 4129 BLACK MEGAWARE;4415;;100005058;https://videplast.com.br/consulta-imobilizado?id=32000076&nome=NOTEBOOK%20MN%204129%20BLACK%20MEGAWARE;#BLOQUEADO!
32000886;0;23/10/2015;COMPUTADOR LENOVO I5 4430 4GB 500GB WIN8 PE01MJAZ;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32000886&nome=COMPUTADOR%20LENOVO%20I5%204430%204GB%20500GB%20WIN8%20PE01MJAZ;#BLOQUEADO!
32000994;0;20/02/2017;FIREWALL SONICWALL TZ300;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32000994&nome=FIREWALL%20SONICWALL%20TZ300;#BLOQUEADO!
32000994;1;20/02/2017;LICENÇA DE USO SONICWALL 2 ANOS;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32000994&nome=LICENÇA%20DE%20USO%20SONICWALL%202%20ANOS;#BLOQUEADO!
32000994;2;20/02/2017;LICENÇA ANALYSER TZ300;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32000994&nome=LICENÇA%20ANALYSER%20TZ300;#BLOQUEADO!
32000994;3;20/02/2017;FIREWALL SONICWALL SOHO;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32000994&nome=FIREWALL%20SONICWALL%20SOHO;#BLOQUEADO!
32001000;0;10/03/2017;SERVIDOR DELL POWEREDGE;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001000&nome=SERVIDOR%20DELL%20POWEREDGE;#BLOQUEADO!
32001000;1;24/07/2024;CONJUNTO CONTENDO MEMORIA 4 GB DDR 400;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001000&nome=CONJUNTO%20CONTENDO%20MEMORIA%204%20GB%20DDR%20400;#BLOQUEADO!
32001000;2;24/07/2024;MODULO DE MEMÓRIA KVR13E9/81;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001000&nome=MODULO%20DE%20MEMÓRIA%20KVR13E9/81;#BLOQUEADO!
32001077;0;09/04/2018;COMPUTADOR DELL OPTIPLEX 3050SFF  I5 -7500;;B5073N2;100005058;https://videplast.com.br/consulta-imobilizado?id=32001077&nome=COMPUTADOR%20DELL%20OPTIPLEX%203050SFF%20%20I5%20-7500;#BLOQUEADO!
32001138;0;19/10/2018;COMPUTADOR DELL VOSTRO PROCESSADOR INTEL CORE I5;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001138&nome=COMPUTADOR%20DELL%20VOSTRO%20PROCESSADOR%20INTEL%20CORE%20I5;#BLOQUEADO!
32001139;0;19/10/2018;"MONITOR DELL E1916H 19""";;4N2C1M2;100005058;"https://videplast.com.br/consulta-imobilizado?id=32001139&nome=MONITOR%20DELL%20E1916H%2019""";#BLOQUEADO!
32001220;0;29/01/2019;FIREWALL MODELO FORTIGATE -100E;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001220&nome=FIREWALL%20MODELO%20FORTIGATE%20-100E;#BLOQUEADO!
32001221;0;29/01/2019;FIREWALL MODELO FORTIGATE -100E;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001221&nome=FIREWALL%20MODELO%20FORTIGATE%20-100E;#BLOQUEADO!
32001238;0;06/03/2019;SWITCH ARUBA  3810M 24G JL071A_0212 I;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001238&nome=SWITCH%20ARUBA%20%203810M%2024G%20JL071A_0212%20I;#BLOQUEADO!
32001239;0;06/03/2019;SWITCH ARUBA  3810M 24G JL071A_0212 I;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001239&nome=SWITCH%20ARUBA%20%203810M%2024G%20JL071A_0212%20I;#BLOQUEADO!
32001328;0;04/04/2019;COMPUTADOR DELL VOSTRO I3 4GB HD 1TB W10P;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001328&nome=COMPUTADOR%20DELL%20VOSTRO%20I3%204GB%20HD%201TB%20W10P;#BLOQUEADO!
32001329;0;04/04/2019;COMPUTADOR DELL VOSTRO I3 4GB HD 1TB W10P;;64P59T2;100005058;https://videplast.com.br/consulta-imobilizado?id=32001329&nome=COMPUTADOR%20DELL%20VOSTRO%20I3%204GB%20HD%201TB%20W10P;#BLOQUEADO!
32001333;0;04/04/2019;"MONITOR LED 18,5"" DELL E1916H";;;100005058;"https://videplast.com.br/consulta-imobilizado?id=32001333&nome=MONITOR%20LED%2018,5""%20DELL%20E1916H";#BLOQUEADO!
32001582;0;30/08/2019;SWITCH ARUBA 2540 48G POE+ PERP4SFP;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001582&nome=SWITCH%20ARUBA%202540%2048G%20POE+%20PERP4SFP;#BLOQUEADO!
32001597;0;20/09/2019;NOBREAK APC SMART UPS RT 3000 VA RM 220V;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001597&nome=NOBREAK%20APC%20SMART%20UPS%20RT%203000%20VA%20RM%20220V;#BLOQUEADO!
32001626;0;27/11/2019;SWITCH ARUBA 2540 48G (JL357A) POE+ PERP4SFP;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32001626&nome=SWITCH%20ARUBA%202540%2048G%20(JL357A)%20POE+%20PERP4SFP;#BLOQUEADO!
32002215;0;09/09/2021;SERVIDOR DELL POWEREDGE T440;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002215&nome=SERVIDOR%20DELL%20POWEREDGE%20T440;#BLOQUEADO!
32002257;0;27/11/2021;NOTEBOOK DELL VOSTRO 14 I5 8GB HD SSD240GB W10P;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002257&nome=NOTEBOOK%20DELL%20VOSTRO%2014%20I5%208GB%20HD%20SSD240GB%20W10P;#BLOQUEADO!
32002367;1;07/06/2022;HD SSD 250GB G25;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002367&nome=HD%20SSD%20250GB%20G25;#BLOQUEADO!
32002368;1;07/06/2022;HD SSD 250GB G25;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002368&nome=HD%20SSD%20250GB%20G25;#BLOQUEADO!
32002369;1;07/06/2022;HD SSD 250GB G25;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002369&nome=HD%20SSD%20250GB%20G25;#BLOQUEADO!
32002370;1;07/06/2022;HD SSD 250GB G25;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002370&nome=HD%20SSD%20250GB%20G25;#BLOQUEADO!
32002371;1;07/06/2022;HD SSD 250GB G25;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002371&nome=HD%20SSD%20250GB%20G25;#BLOQUEADO!
32002372;1;07/06/2022;HD SSD 250GB G25;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002372&nome=HD%20SSD%20250GB%20G25;#BLOQUEADO!
32002373;1;07/06/2022;HD SSD 250GB G25;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002373&nome=HD%20SSD%20250GB%20G25;#BLOQUEADO!
32002374;1;07/06/2022;HD SSD 250GB G25;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002374&nome=HD%20SSD%20250GB%20G25;#BLOQUEADO!
32002375;1;07/06/2022;HD SSD 250GB G25;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002375&nome=HD%20SSD%20250GB%20G25;#BLOQUEADO!
32002376;1;07/06/2022;HD SSD 250GB G25;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002376&nome=HD%20SSD%20250GB%20G25;#BLOQUEADO!
32002377;0;19/05/2022;COMPUTADOR DELL OPTIPLEX/VASTRO I3 4GB SSD256 W10P;8814;928QPP3;100005058;https://videplast.com.br/consulta-imobilizado?id=32002377&nome=COMPUTADOR%20DELL%20OPTIPLEX/VASTRO%20I3%204GB%20SSD256%20W10P;#BLOQUEADO!
32002404;1;07/04/2022;SERVIÇO REF LICENCIAMENTO E ACESSO DE PROGRAMA;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002404&nome=SERVIÇO%20REF%20LICENCIAMENTO%20E%20ACESSO%20DE%20PROGRAMA;#BLOQUEADO!
32002446;0;03/06/2022;GRAVADOR DIGITAL INTELBRAS DE VIDEO NVD 7132;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002446&nome=GRAVADOR%20DIGITAL%20INTELBRAS%20DE%20VIDEO%20NVD%207132;#BLOQUEADO!
32002447;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002447&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002448;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002448&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002449;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002449&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002450;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002450&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002451;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002451&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002452;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002452&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002453;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002453&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002454;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002454&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002455;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002455&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002456;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002456&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002457;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002457&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002458;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002458&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002459;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002459&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002460;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002460&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002461;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002461&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002462;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002462&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002463;0;03/06/2022;CAMERA IP INTELBRAS VIP 1430B BULLET 4M;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002463&nome=CAMERA%20IP%20INTELBRAS%20VIP%201430B%20BULLET%204M;#BLOQUEADO!
32002513;0;19/08/2022;SWITCH UNIFI ENTERPRISE 48 POE SKU;9501;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002513&nome=SWITCH%20UNIFI%20ENTERPRISE%2048%20POE%20SKU;#BLOQUEADO!
32002515;0;19/08/2022;SWITCH UNIFI ENTERPRISE 48 POE SKU;9503;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002515&nome=SWITCH%20UNIFI%20ENTERPRISE%2048%20POE%20SKU;#BLOQUEADO!
32002604;0;02/02/2023;SWITCH UNIFI ENTERPRISE 48 POE SKU USW-E;10361;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002604&nome=SWITCH%20UNIFI%20ENTERPRISE%2048%20POE%20SKU%20USW-E;#BLOQUEADO!
32002605;0;02/02/2023;SWITCH UNIFI ENTERPRISE 48 POE SKU USW-E;10334;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002605&nome=SWITCH%20UNIFI%20ENTERPRISE%2048%20POE%20SKU%20USW-E;#BLOQUEADO!
32002606;0;02/02/2023;SWITCH UNIFI ENTERPRISE 48 POE SKU USW-E;10365;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002606&nome=SWITCH%20UNIFI%20ENTERPRISE%2048%20POE%20SKU%20USW-E;#BLOQUEADO!
32002607;0;02/02/2023;SWITCH UNIFI ENTERPRISE 48 POE SKU USW-E;10367;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002607&nome=SWITCH%20UNIFI%20ENTERPRISE%2048%20POE%20SKU%20USW-E;#BLOQUEADO!
32002608;0;02/02/2023;SWITCH UNIFI ENTERPRISE 48 POE SKU USW-E;10395;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002608&nome=SWITCH%20UNIFI%20ENTERPRISE%2048%20POE%20SKU%20USW-E;#BLOQUEADO!
32002609;0;02/02/2023;SWITCH UNIFI ENTERPRISE 48 POE SKU USW-E;10376;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002609&nome=SWITCH%20UNIFI%20ENTERPRISE%2048%20POE%20SKU%20USW-E;#BLOQUEADO!
32002724;0;17/05/2023;GRAVADOR DIGITAL INTELBRAS DE VIDEO NVD 7132;;8ALK5000134EQ;100005058;https://videplast.com.br/consulta-imobilizado?id=32002724&nome=GRAVADOR%20DIGITAL%20INTELBRAS%20DE%20VIDEO%20NVD%207132;#BLOQUEADO!
32002788;0;28/09/2023;"TV SMART 65"" LG UHD 4K UR8750";;307AZVN3K407;100005058;"https://videplast.com.br/consulta-imobilizado?id=32002788&nome=TV%20SMART%2065""%20LG%20UHD%204K%20UR8750";#BLOQUEADO!
32002817;0;29/09/2023;NOTEBOOK DELL INSPIRION 15 5000 I5 16GB SSD512GB;;HWK2CZ3;100005058;https://videplast.com.br/consulta-imobilizado?id=32002817&nome=NOTEBOOK%20DELL%20INSPIRION%2015%205000%20I5%2016GB%20SSD512GB;#BLOQUEADO!
32002817;1;13/11/2023;SUPORTE TECNICO EM INFORMATICA;;;100005058;https://videplast.com.br/consulta-imobilizado?id=32002817&nome=SUPORTE%20TECNICO%20EM%20INFORMATICA;#BLOQUEADO!
32003070;0;07/08/2024;GRAVADOR DIGITAL INTELBRAS DE VIDEO NVD 7032;;08ALM1200399FX;100005058;https://videplast.com.br/consulta-imobilizado?id=32003070&nome=GRAVADOR%20DIGITAL%20INTELBRAS%20DE%20VIDEO%20NVD%207032;#BLOQUEADO!
32003211;0;03/03/2025;NOBREAK APC SRV 1KVA SRV1KRI 230V;;S9S2424A00259;100005058;https://videplast.com.br/consulta-imobilizado?id=32003211&nome=NOBREAK%20APC%20SRV%201KVA%20SRV1KRI%20230V;#BLOQUEADO!
32003220;0;07/03/2025;GRAVADOR DIGITAL INTELBRAS DE VIDEO INVD 7032;;8ABM4200116YW;100005058;https://videplast.com.br/consulta-imobilizado?id=32003220&nome=GRAVADOR%20DIGITAL%20INTELBRAS%20DE%20VIDEO%20INVD%207032;#BLOQUEADO!
11000055;0;31/01/2008;CABO MULTIF P/ A DIRETORIA DA FABRICA;;;100005060;https://videplast.com.br/consulta-imobilizado?id=11000055&nome=CABO%20MULTIF%20P/%20A%20DIRETORIA%20DA%20FABRICA;#BLOQUEADO!
11000056;0;31/01/2008;CABO MULTIF P/DEPARTAMENTO PESSOAL FABRICA;;;100005060;https://videplast.com.br/consulta-imobilizado?id=11000056&nome=CABO%20MULTIF%20P/DEPARTAMENTO%20PESSOAL%20FABRICA;#BLOQUEADO!
12000034;0;31/08/2018;AREA DE CONVIVIO;;;100005060;https://videplast.com.br/consulta-imobilizado?id=12000034&nome=AREA%20DE%20CONVIVIO;#BLOQUEADO!
12000084;0;03/08/2023;PORTICO E TOTEM DE IDENTIFICACAO;;;100005060;https://videplast.com.br/consulta-imobilizado?id=12000084&nome=PORTICO%20E%20TOTEM%20DE%20IDENTIFICACAO;#BLOQUEADO!
30000113;0;31/01/2012;MESA TREVISO 25MM BEGE COM GAVETEIRO FIXO 2 GAVETA;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000113&nome=MESA%20TREVISO%2025MM%20BEGE%20COM%20GAVETEIRO%20FIXO%202%20GAVETA;#BLOQUEADO!
30000115;0;29/02/2012;ARMARIO ALTO TREVISO 1,60X0,90X0,40 BG LU;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000115&nome=ARMARIO%20ALTO%20TREVISO%201,60X0,90X0,40%20BG%20LU;#BLOQUEADO!
30000124;0;31/10/2012;MESA REUNIAO NOBLESSE 4060 NOCE MOBITEC;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000124&nome=MESA%20REUNIAO%20NOBLESSE%204060%20NOCE%20MOBITEC;#BLOQUEADO!
30000125;0;30/11/2012;AR CONDICIONADO COMFEE 12000 BTU;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000125&nome=AR%20CONDICIONADO%20COMFEE%2012000%20BTU;#BLOQUEADO!
30000142;0;31/08/2014;ARMARIO PARA TV DO SETOR ADMINISTRATIVO FABRICA;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000142&nome=ARMARIO%20PARA%20TV%20DO%20SETOR%20ADMINISTRATIVO%20FABRICA;#BLOQUEADO!
30000152;0;07/05/2000;FAX PANASSONIC;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000152&nome=FAX%20PANASSONIC;#BLOQUEADO!
30000154;0;20/10/2000;CADEIRA LONGARINA 3 LUGARES;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000154&nome=CADEIRA%20LONGARINA%203%20LUGARES;#BLOQUEADO!
30000157;0;06/09/2000;MESA DE SOLDA CONJUGADA DALL;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000157&nome=MESA%20DE%20SOLDA%20CONJUGADA%20DALL;#BLOQUEADO!
30000159;0;22/12/2000;CUBA EM ACO INOX;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000159&nome=CUBA%20EM%20ACO%20INOX;#BLOQUEADO!
30000164;0;12/09/2001;ARMARIO COM SUPORTES PARA CILINDROS;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000164&nome=ARMARIO%20COM%20SUPORTES%20PARA%20CILINDROS;#BLOQUEADO!
30000165;0;29/10/2001;TV COLOR PHILCO 20 TP 2052;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000165&nome=TV%20COLOR%20PHILCO%2020%20TP%202052;#BLOQUEADO!
30000166;0;29/10/2001;VIDEO CASSETE PVC HF 16 STEREO;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000166&nome=VIDEO%20CASSETE%20PVC%20HF%2016%20STEREO;#BLOQUEADO!
30000167;0;10/04/2002;AR CONDICIONADO CONSUL CCF 10000 BTU;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000167&nome=AR%20CONDICIONADO%20CONSUL%20CCF%2010000%20BTU;#BLOQUEADO!
30000168;0;02/12/2002;ARQUIVO ASOF 4 GAVETAS;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000168&nome=ARQUIVO%20ASOF%204%20GAVETAS;#BLOQUEADO!
30000169;0;19/02/2003;ARQUIVO COM 4 GAVETAS;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000169&nome=ARQUIVO%20COM%204%20GAVETAS;#BLOQUEADO!
30000170;0;02/03/2003;AR CONDICONADO CONSUL AIRSLIP HIWALL 22000 BTU;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000170&nome=AR%20CONDICONADO%20CONSUL%20AIRSLIP%20HIWALL%2022000%20BTU;#BLOQUEADO!
30000171;0;07/07/2003;ARMARIO PARA ARQUIVO 4 GAVETAS ROLAMENTO CH22STEEL;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000171&nome=ARMARIO%20PARA%20ARQUIVO%204%20GAVETAS%20ROLAMENTO%20CH22STEEL;#BLOQUEADO!
30000172;0;21/10/2003;ARQUIVO 4 GAVETAS;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000172&nome=ARQUIVO%204%20GAVETAS;#BLOQUEADO!
30000174;0;09/12/2003;TENDA;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000174&nome=TENDA;#BLOQUEADO!
30000176;0;17/02/2004;AR CONDIONADO CCI10A 220V 10000 BTU;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000176&nome=AR%20CONDIONADO%20CCI10A%20220V%2010000%20BTU;#BLOQUEADO!
30000177;0;13/03/2004;AR CONDIONADO CONSUL 220V CC07;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000177&nome=AR%20CONDIONADO%20CONSUL%20220V%20CC07;#BLOQUEADO!
30000178;0;10/03/2004;ROUPEIRO;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000178&nome=ROUPEIRO;#BLOQUEADO!
30000179;0;06/03/2004;ROUPEIRO;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000179&nome=ROUPEIRO;#BLOQUEADO!
30000181;0;20/04/2004;ARMARIO GRP516E ROUP 16VAO SOBR PIT VEGEL;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000181&nome=ARMARIO%20GRP516E%20ROUP%2016VAO%20SOBR%20PIT%20VEGEL;#BLOQUEADO!
30000185;0;21/05/2004;SOFA HERVAL 1093;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000185&nome=SOFA%20HERVAL%201093;#BLOQUEADO!
30000189;0;13/08/2004;DIVISORAS PARA SALA DO CPD;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000189&nome=DIVISORAS%20PARA%20SALA%20DO%20CPD;#BLOQUEADO!
30000190;0;28/10/2004;ARMARIO PARA ARQUIVO 4 GAVETAS ROLAMENTO VEGEL;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000190&nome=ARMARIO%20PARA%20ARQUIVO%204%20GAVETAS%20ROLAMENTO%20VEGEL;#BLOQUEADO!
30000191;0;25/11/2004;GELADEIRA ELETROLUX RE-26 253L BRANCA;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000191&nome=GELADEIRA%20ELETROLUX%20RE-26%20253L%20BRANCA;#BLOQUEADO!
30000192;0;14/01/2005;BALCAO PARA RECEPCAO;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000192&nome=BALCAO%20PARA%20RECEPCAO;#BLOQUEADO!
30000196;0;30/06/2005;ARMARIO FECHADO;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000196&nome=ARMARIO%20FECHADO;#BLOQUEADO!
30000198;0;31/08/2005;ESTANTE DE ACO COM 05 BANDEJAS P/ ARQUIVO MORTO;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000198&nome=ESTANTE%20DE%20ACO%20COM%2005%20BANDEJAS%20P/%20ARQUIVO%20MORTO;#BLOQUEADO!
30000200;0;30/09/2005;AR CONDICIONADO CONSUL CCX07 7500 BTU;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000200&nome=AR%20CONDICIONADO%20CONSUL%20CCX07%207500%20BTU;#BLOQUEADO!
30000201;0;31/10/2005;BANCADA;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000201&nome=BANCADA;#BLOQUEADO!
30000206;0;31/01/2007;ESTANTE DE ACO 6X1 AMAPA CONZA P/ ARQUIVAMENTO DE;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000206&nome=ESTANTE%20DE%20ACO%206X1%20AMAPA%20CONZA%20P/%20ARQUIVAMENTO%20DE;#BLOQUEADO!
30000208;0;31/03/2007;TV SEMP TSHIBA 29 2988MS STEREO;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000208&nome=TV%20SEMP%20TSHIBA%2029%202988MS%20STEREO;#BLOQUEADO!
30000209;0;30/04/2007;AR CONDICIONADO CARRIER SPACE 380V 60000 BTU;10002;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000209&nome=AR%20CONDICIONADO%20CARRIER%20SPACE%20380V%2060000%20BTU;#BLOQUEADO!
30000209;1;09/08/2024;SERVICO DE INSTALACAODE AR CONDICIONADO;10002;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000209&nome=SERVICO%20DE%20INSTALACAODE%20AR%20CONDICIONADO;#BLOQUEADO!
30000211;0;30/04/2007;CADEIRA FIXA;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000211&nome=CADEIRA%20FIXA;#BLOQUEADO!
30000220;0;31/01/2008;AR CONDICIONADO SPLIT HIWALL HITACHI 24000 BTU;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000220&nome=AR%20CONDICIONADO%20SPLIT%20HIWALL%20HITACHI%2024000%20BTU;#BLOQUEADO!
30000230;0;30/06/2009;BEBEDOURO MASTER INOX LIBEL P/A;;;100005060;https://videplast.com.br/consulta-imobilizado?id=30000230&nome=BEBEDOURO%20MASTER%20INOX%20LIBEL%20P/A;#BLOQUEADO!
